StyleCode,Variant1_Option_Code,Variant2_Option_Code,Variant3_Option_Code,Variant4_Option_Code,Variant5_Option_Code,USD_Price
CSS01-CAP,14,13,,,,975
CSS01-CAP,14,14,,,,975
CSS01-CAP,14,15,,,,975
CSS01-CAP,14,16,,,,970
CSS01-CAP,14,23,,,,970
CSS01-CAP,14,LG,,,,955
CSS01-CAP,18,MT,,,,1365
CSS01-CAP,18,12,,,,1420
CSS01-CAP,18,13,,,,1415
CSS01-CAP,18,14,,,,1415
CSS01-CAP,18,15,,,,1415
CSS01-CAP,18,16,,,,1410
CSS01-CAP,18,23,,,,1410
CSS01-CAP,18,LG,,,,1395
CSS01-CAP,PLAT,MT,,,,1465
CSS01-CAP,PLAT,12,,,,1525
CSS01-CAP,PLAT,13,,,,1520
CSS01-CAP,PLAT,14,,,,1520
CSS01-CAP,PLAT,15,,,,1520
CSS01-CAP,PLAT,16,,,,1515
CSS01-CAP,PLAT,23,,,,1515
CSS01-CAP,PLAT,LG,,,,1500
CSS01-GEM,09,MT,,,,525
CSS01-GEM,09,12,,,,585
CSS01-GEM,09,13,,,,585
CSS01-GEM,09,14,,,,580
CSS01-GEM,09,15,,,,580
CSS01-GEM,09,16,,,,575
CSS01-GEM,09,23,,,,575
CSS01-GEM,09,LG,,,,560
CSS01-GEM,14,MT,,,,1000
CSS01-GEM,14,12,,,,1060
CSS01-GEM,14,13,,,,1055
CSS01-GEM,14,14,,,,1055
CSS01-GEM,14,15,,,,1050
CSS01-GEM,14,16,,,,1050
CSS01-GEM,14,23,,,,1050
CSS01-GEM,14,LG,,,,1030
CSS01-GEM,18,MT,,,,1475
CSS01-GEM,18,12,,,,1535
CSS01-GEM,18,13,,,,1530
CSS01-GEM,18,14,,,,1530
CSS01-GEM,18,15,,,,1530
CSS01-GEM,18,16,,,,1525
CSS01-GEM,18,23,,,,1525
CSS01-GEM,18,LG,,,,1510
CSS01-GEM,PLAT,MT,,,,1590
CSS01-GEM,PLAT,12,,,,1650
CSS01-GEM,PLAT,13,,,,1645
CSS01-GEM,PLAT,14,,,,1645
CSS01-GEM,PLAT,15,,,,1640
CSS01-GEM,PLAT,16,,,,1640
CSS01-GEM,PLAT,23,,,,1640
CSS01-GEM,PLAT,LG,,,,1620
CSS01-LEO,09,MT,,,,490
CSS01-LEO,09,12,,,,545
CSS01-LEO,09,13,,,,540
CSS01-LEO,09,14,,,,540
CSS01-LEO,09,15,,,,540
CSS01-LEO,09,16,,,,535
CSS01-LEO,09,23,,,,535
CSS01-LEO,09,LG,,,,520
CSS01-LEO,14,MT,,,,930
CSS01-LEO,14,12,,,,985
CSS01-LEO,14,13,,,,980
CSS01-LEO,14,14,,,,980
CSS01-LEO,14,15,,,,980
CSS01-LEO,14,16,,,,975
CSS01-LEO,14,23,,,,975
CSS01-LEO,14,LG,,,,960
CSS01-LEO,18,MT,,,,1370
CSS01-LEO,18,12,,,,1425
CSS01-LEO,18,13,,,,1425
CSS01-LEO,18,14,,,,1420
CSS01-LEO,18,15,,,,1420
CSS01-LEO,18,16,,,,1420
CSS01-LEO,18,23,,,,1420
CSS01-LEO,18,LG,,,,1405
CSS01-LEO,PLAT,MT,,,,1475
CSS01-LEO,PLAT,12,,,,1530
CSS01-LEO,PLAT,13,,,,1530
CSS01-LEO,PLAT,14,,,,1525
CSS01-LEO,PLAT,15,,,,1525
CSS01-LEO,PLAT,16,,,,1525
CSS01-LEO,PLAT,23,,,,1525
CSS01-LEO,PLAT,LG,,,,1505
CSS01-LIB,09,MT,,,,485
CSS01-LIB,09,12,,,,535
CSS01-LIB,09,13,,,,530
CSS01-LIB,09,14,,,,530
CSS01-LIB,09,15,,,,530
CSS01-LIB,09,16,,,,525
CSS01-LIB,09,23,,,,525
CSS01-LIB,09,LG,,,,510
CSS01-LIB,14,MT,,,,915
CSS01-LIB,14,12,,,,965
CSS01-LIB,14,13,,,,965
CSS01-LIB,14,14,,,,960
CSS01-LIB,14,15,,,,960
CSS01-LIB,14,16,,,,960
CSS01-LIB,14,23,,,,960
CSS01-LIB,14,LG,,,,945
CSS01-LIB,18,MT,,,,1355
CSS01-LIB,18,12,,,,1405
CSS01-LIB,18,13,,,,1400
CSS01-LIB,18,14,,,,1400
CSS01-LIB,18,15,,,,1400
CSS01-LIB,18,16,,,,1395
CSS01-LIB,18,23,,,,1395
CSS01-LIB,18,LG,,,,1385
CSS01-LIB,PLAT,MT,,,,1460
CSS01-LIB,PLAT,12,,,,1510
CSS01-LIB,PLAT,13,,,,1505
CSS01-LIB,PLAT,14,,,,1505
CSS01-LIB,PLAT,15,,,,1505
CSS01-LIB,PLAT,16,,,,1500
CSS01-LIB,PLAT,23,,,,1500
CSS01-LIB,PLAT,LG,,,,1485
CSS01-PIS,09,MT,,,,450
CSS01-PIS,09,12,,,,495
CSS01-PIS,09,13,,,,495
CSS01-PIS,09,14,,,,495
CSS01-PIS,09,15,,,,490
CSS01-PIS,09,16,,,,490
CSS01-PIS,09,23,,,,490
CSS01-PIS,09,LG,,,,475
CSS01-PIS,14,MT,,,,855
CSS01-PIS,14,12,,,,900
CSS01-PIS,14,13,,,,895
CSS01-PIS,14,14,,,,895
CSS01-PIS,14,15,,,,895
CSS01-PIS,14,16,,,,890
CSS01-PIS,14,23,,,,890
CSS01-PIS,14,LG,,,,880
CSS01-PIS,18,MT,,,,1260
CSS01-PIS,18,12,,,,1305
CSS01-PIS,18,13,,,,1305
CSS01-PIS,18,14,,,,1300
CSS01-PIS,18,15,,,,1300
CSS01-PIS,18,16,,,,1300
CSS01-PIS,18,23,,,,1300
CSS01-PIS,18,LG,,,,1285
CSS01-PIS,PLAT,MT,,,,1355
CSS01-PIS,PLAT,12,,,,1400
CSS01-PIS,PLAT,13,,,,1400
CSS01-PIS,PLAT,14,,,,1395
CSS01-PIS,PLAT,15,,,,1395
CSS01-PIS,PLAT,16,,,,1395
CSS01-PIS,PLAT,23,,,,1395
CSS01-PIS,PLAT,LG,,,,1380
CSS01-SAG,09,MT,,,,520
CSS01-SAG,09,12,,,,565
CSS01-SAG,09,13,,,,560
CSS01-SAG,09,14,,,,560
CSS01-SAG,09,15,,,,560
CSS01-SAG,09,16,,,,555
CSS01-SAG,09,23,,,,555
CSS01-SAG,09,LG,,,,545
CSS01-SAG,14,MT,,,,985
CSS01-SAG,14,12,,,,1030
CSS01-SAG,14,13,,,,1025
CSS01-SAG,14,14,,,,1025
CSS01-SAG,14,15,,,,1025
CSS01-SAG,14,16,,,,1025
CSS01-SAG,14,23,,,,1025
CSS01-SAG,14,LG,,,,1010
CSS01-SAG,18,MT,,,,1460
CSS01-SAG,18,12,,,,1500
CSS01-SAG,18,13,,,,1500
CSS01-SAG,18,14,,,,1500
CSS01-SAG,18,15,,,,1495
CSS01-SAG,18,16,,,,1495
CSS01-SAG,18,23,,,,1495
CSS01-SAG,18,LG,,,,1480
CSS01-SAG,PLAT,MT,,,,1570
CSS01-SAG,PLAT,12,,,,1615
CSS01-SAG,PLAT,13,,,,1610
CSS01-SAG,PLAT,14,,,,1610
CSS01-SAG,PLAT,15,,,,1610
CSS01-SAG,PLAT,16,,,,1605
CSS01-SAG,PLAT,23,,,,1605
CSS01-SAG,PLAT,LG,,,,1595
CSS01-SCO,09,MT,,,,530
CSS01-SCO,09,12,,,,590
CSS01-SCO,09,13,,,,585
CSS01-SCO,09,14,,,,585
CSS01-SCO,09,15,,,,585
CSS01-SCO,09,16,,,,580
CSS01-SCO,09,23,,,,580
CSS01-SCO,09,LG,,,,565
CSS01-SCO,14,MT,,,,1005
CSS01-SCO,14,12,,,,1065
CSS01-SCO,14,13,,,,1060
CSS01-SCO,14,14,,,,1060
CSS01-SCO,14,15,,,,1060
CSS01-SCO,14,16,,,,1055
CSS01-SCO,14,23,,,,1055
CSS01-SCO,14,LG,,,,1040
CSS01-SCO,18,MT,,,,1485
CSS01-SCO,18,12,,,,1545
CSS01-SCO,18,13,,,,1540
CSS01-SCO,18,14,,,,1540
CSS01-SCO,18,15,,,,1540
CSS01-SCO,18,16,,,,1535
CSS01-SCO,18,23,,,,1535
CSS01-SCO,18,LG,,,,1520
CSS01-SCO,PLAT,MT,,,,1600
CSS01-SCO,PLAT,12,,,,1660
CSS01-SCO,PLAT,13,,,,1655
CSS01-SCO,PLAT,14,,,,1655
CSS01-SCO,PLAT,15,,,,1650
CSS01-SCO,PLAT,16,,,,1650
CSS01-SCO,PLAT,23,,,,1650
CSS01-SCO,PLAT,LG,,,,1630
CSS01-TAU,09,MT,,,,480
CSS01-TAU,09,12,,,,545
CSS01-TAU,09,13,,,,540
CSS01-TAU,09,14,,,,540
CSS01-TAU,09,15,,,,535
CSS01-TAU,09,16,,,,535
CSS01-TAU,09,23,,,,535
CSS01-TAU,09,LG,,,,515
CSS01-TAU,14,MT,,,,910
CSS01-TAU,14,12,,,,975
CSS01-TAU,14,13,,,,970
CSS01-TAU,14,14,,,,970
CSS01-TAU,14,15,,,,965
CSS01-TAU,14,16,,,,965
CSS01-TAU,14,23,,,,965
CSS01-TAU,14,LG,,,,945
CSS01-TAU,18,MT,,,,1345
CSS01-TAU,18,12,,,,1410
CSS01-TAU,18,13,,,,1405
CSS01-TAU,18,14,,,,1405
CSS01-TAU,18,15,,,,1400
CSS01-TAU,18,16,,,,1400
CSS01-TAU,18,23,,,,1400
CSS01-TAU,18,LG,,,,1380
CSS01-TAU,PLAT,MT,,,,1450
CSS01-TAU,PLAT,12,,,,1510
CSS01-TAU,PLAT,13,,,,1510
CSS01-TAU,PLAT,14,,,,1505
CSS01-TAU,PLAT,15,,,,1505
CSS01-TAU,PLAT,16,,,,1500
CSS01-TAU,PLAT,23,,,,1500
CSS01-TAU,PLAT,LG,,,,1485
CSS01-VIR,09,MT,,,,530
CSS01-VIR,09,12,,,,595
CSS01-VIR,09,13,,,,595
CSS01-VIR,09,14,,,,590
CSS01-VIR,09,15,,,,590
CSS01-VIR,09,16,,,,585
CSS01-VIR,09,23,,,,585
CSS01-VIR,09,LG,,,,565
CSS01-VIR,14,MT,,,,1005
CSS01-VIR,14,12,,,,1070
CSS01-VIR,14,13,,,,1070
CSS01-VIR,14,14,,,,1065
CSS01-VIR,14,15,,,,1065
CSS01-VIR,14,16,,,,1060
CSS01-VIR,14,23,,,,1060
CSS01-VIR,14,LG,,,,1040
CSS01-VIR,18,MT,,,,1485
CSS01-VIR,18,12,,,,1550
CSS01-VIR,18,13,,,,1550
CSS01-VIR,18,14,,,,1545
CSS01-VIR,18,15,,,,1545
CSS01-VIR,18,16,,,,1540
CSS01-VIR,18,23,,,,1540
CSS01-VIR,18,LG,,,,1520
CSS01-VIR,PLAT,MT,,,,1600
CSS01-VIR,PLAT,12,,,,1665
CSS01-VIR,PLAT,13,,,,1660
CSS01-VIR,PLAT,14,,,,1660
CSS01-VIR,PLAT,15,,,,1660
CSS01-VIR,PLAT,16,,,,1655
CSS01-VIR,PLAT,23,,,,1655
CSS01-VIR,PLAT,LG,,,,1635
E0100,09,MT,,,,425
E0100,09,LG,,,,1790
E0100,14,MT,,,,800
E0100,14,LG,,,,2170
E0100,18,MT,,,,1185
E0100,18,LG,,,,2550
E0100,PLAT,MT,,,,1275
E0100,PLAT,LG,,,,2640
E0101,09,MT,,,,370
E0101,09,LG,,,,1080
E0101,14,MT,,,,700
E0101,14,LG,,,,1405
E0101,18,MT,,,,1030
E0101,18,LG,,,,1740
E0101,PLAT,MT,,,,1110
E0101,PLAT,LG,,,,1815
E0706,09,MT,,,,190
E0706,09,12,,,,585
E0706,09,13,,,,550
E0706,09,14,,,,525
E0706,09,15,,,,515
E0706,09,16,,,,490
E0706,09,23,,,,480
E0706,09,LG,,,,255
E0706,14,MT,,,,320
E0706,14,12,,,,715
E0706,14,13,,,,680
E0706,14,14,,,,655
E0706,14,15,,,,645
E0706,14,16,,,,620
E0706,14,23,,,,610
E0706,14,LG,,,,385
E0706,18,MT,,,,450
E0706,18,12,,,,845
E0706,18,13,,,,810
E0706,18,14,,,,785
E0706,18,15,,,,775
E0706,18,16,,,,750
E0706,18,23,,,,740
E0706,18,LG,,,,515
E0706,PLAT,MT,,,,480
E0706,PLAT,12,,,,880
E0706,PLAT,13,,,,845
E0706,PLAT,14,,,,815
E0706,PLAT,15,,,,805
E0706,PLAT,16,,,,780
E0706,PLAT,23,,,,770
E0706,PLAT,LG,,,,550
E2001,09,MT,0025,,,105
E2001,09,12,0025,,,250
E2001,09,13,0025,,,235
E2001,09,14,0025,,,220
E2001,09,15,0025,,,210
E2001,09,16,0025,,,200
E2001,09,23,0025,,,200
E2001,09,LG,0025,,,125
E2001,14,MT,0025,,,160
E2001,14,12,0025,,,305
E2001,14,13,0025,,,290
E2001,14,14,0025,,,275
E2001,14,15,0025,,,265
E2001,14,16,0025,,,255
E2001,14,23,0025,,,255
E2001,14,LG,0025,,,180
E2001,18,MT,0025,,,215
E2001,18,12,0025,,,360
E2001,18,13,0025,,,345
E2001,18,14,0025,,,330
E2001,18,15,0025,,,320
E2001,18,16,0025,,,310
E2001,18,23,0025,,,310
E2001,18,LG,0025,,,235
E2001,PLAT,MT,0025,,,230
E2001,PLAT,12,0025,,,375
E2001,PLAT,13,0025,,,360
E2001,PLAT,14,0025,,,340
E2001,PLAT,15,0025,,,335
E2001,PLAT,16,0025,,,325
E2001,PLAT,23,0025,,,325
E2001,PLAT,LG,0025,,,250
E2001,09,MT,0030,,,105
E2001,09,12,0030,,,295
E2001,09,13,0030,,,285
E2001,09,14,0030,,,270
E2001,09,15,0030,,,260
E2001,09,16,0030,,,240
E2001,09,23,0030,,,235
E2001,09,LG,0030,,,130
E2001,14,MT,0030,,,160
E2001,14,12,0030,,,350
E2001,14,13,0030,,,340
E2001,14,14,0030,,,325
E2001,14,15,0030,,,315
E2001,14,16,0030,,,295
E2001,14,23,0030,,,290
E2001,14,LG,0030,,,185
E2001,18,MT,0030,,,215
E2001,18,12,0030,,,405
E2001,18,13,0030,,,395
E2001,18,14,0030,,,380
E2001,18,15,0030,,,370
E2001,18,16,0030,,,350
E2001,18,23,0030,,,345
E2001,18,LG,0030,,,240
E2001,PLAT,MT,0030,,,230
E2001,PLAT,12,0030,,,420
E2001,PLAT,13,0030,,,410
E2001,PLAT,14,0030,,,390
E2001,PLAT,15,0030,,,385
E2001,PLAT,16,0030,,,365
E2001,PLAT,23,0030,,,360
E2001,PLAT,LG,0030,,,255
E2001,09,MT,0035,,,110
E2001,09,12,0035,,,325
E2001,09,13,0035,,,315
E2001,09,14,0035,,,300
E2001,09,15,0035,,,285
E2001,09,16,0035,,,265
E2001,09,23,0035,,,260
E2001,09,LG,0035,,,135
E2001,14,MT,0035,,,165
E2001,14,12,0035,,,385
E2001,14,13,0035,,,375
E2001,14,14,0035,,,355
E2001,14,15,0035,,,345
E2001,14,16,0035,,,325
E2001,14,23,0035,,,320
E2001,14,LG,0035,,,195
E2001,18,MT,0035,,,225
E2001,18,12,0035,,,445
E2001,18,13,0035,,,430
E2001,18,14,0035,,,415
E2001,18,15,0035,,,400
E2001,18,16,0035,,,380
E2001,18,23,0035,,,375
E2001,18,LG,0035,,,250
E2001,PLAT,MT,0035,,,235
E2001,PLAT,12,0035,,,455
E2001,PLAT,13,0035,,,445
E2001,PLAT,14,0035,,,425
E2001,PLAT,15,0035,,,415
E2001,PLAT,16,0035,,,395
E2001,PLAT,23,0035,,,390
E2001,PLAT,LG,0035,,,265
E2001,09,MT,0040,,,110
E2001,09,12,0040,,,380
E2001,09,13,0040,,,355
E2001,09,14,0040,,,330
E2001,09,15,0040,,,315
E2001,09,16,0040,,,300
E2001,09,23,0040,,,290
E2001,09,LG,0040,,,140
E2001,14,MT,0040,,,165
E2001,14,12,0040,,,440
E2001,14,13,0040,,,410
E2001,14,14,0040,,,390
E2001,14,15,0040,,,375
E2001,14,16,0040,,,360
E2001,14,23,0040,,,345
E2001,14,LG,0040,,,200
E2001,18,MT,0040,,,225
E2001,18,12,0040,,,500
E2001,18,13,0040,,,470
E2001,18,14,0040,,,445
E2001,18,15,0040,,,435
E2001,18,16,0040,,,420
E2001,18,23,0040,,,405
E2001,18,LG,0040,,,255
E2001,PLAT,MT,0040,,,235
E2001,PLAT,12,0040,,,510
E2001,PLAT,13,0040,,,485
E2001,PLAT,14,0040,,,460
E2001,PLAT,15,0040,,,445
E2001,PLAT,16,0040,,,430
E2001,PLAT,23,0040,,,420
E2001,PLAT,LG,0040,,,270
E2001,09,MT,0050,,,135
E2001,09,12,0050,,,500
E2001,09,13,0050,,,470
E2001,09,14,0050,,,445
E2001,09,15,0050,,,430
E2001,09,16,0050,,,415
E2001,09,23,0050,,,385
E2001,09,LG,0050,,,180
E2001,14,MT,0050,,,210
E2001,14,12,0050,,,580
E2001,14,13,0050,,,550
E2001,14,14,0050,,,520
E2001,14,15,0050,,,510
E2001,14,16,0050,,,490
E2001,14,23,0050,,,460
E2001,14,LG,0050,,,255
E2001,18,MT,0050,,,285
E2001,18,12,0050,,,655
E2001,18,13,0050,,,625
E2001,18,14,0050,,,595
E2001,18,15,0050,,,585
E2001,18,16,0050,,,565
E2001,18,23,0050,,,535
E2001,18,LG,0050,,,335
E2001,PLAT,MT,0050,,,305
E2001,PLAT,12,0050,,,675
E2001,PLAT,13,0050,,,645
E2001,PLAT,14,0050,,,615
E2001,PLAT,15,0050,,,605
E2001,PLAT,16,0050,,,585
E2001,PLAT,23,0050,,,555
E2001,PLAT,LG,0050,,,355
E2001,09,MT,0060,,,135
E2001,09,12,0060,,,575
E2001,09,13,0060,,,515
E2001,09,14,0060,,,470
E2001,09,15,0060,,,450
E2001,09,16,0060,,,430
E2001,09,23,0060,,,445
E2001,09,LG,0060,,,190
E2001,14,MT,0060,,,210
E2001,14,12,0060,,,650
E2001,14,13,0060,,,590
E2001,14,14,0060,,,545
E2001,14,15,0060,,,525
E2001,14,16,0060,,,505
E2001,14,23,0060,,,520
E2001,14,LG,0060,,,265
E2001,18,MT,0060,,,285
E2001,18,12,0060,,,730
E2001,18,13,0060,,,665
E2001,18,14,0060,,,625
E2001,18,15,0060,,,605
E2001,18,16,0060,,,580
E2001,18,23,0060,,,595
E2001,18,LG,0060,,,340
E2001,PLAT,MT,0060,,,305
E2001,PLAT,12,0060,,,750
E2001,PLAT,13,0060,,,685
E2001,PLAT,14,0060,,,640
E2001,PLAT,15,0060,,,620
E2001,PLAT,16,0060,,,600
E2001,PLAT,23,0060,,,615
E2001,PLAT,LG,0060,,,360
E2001,09,MT,0070,,,145
E2001,09,12,0070,,,725
E2001,09,13,0070,,,660
E2001,09,14,0070,,,595
E2001,09,15,0070,,,575
E2001,09,16,0070,,,545
E2001,09,23,0070,,,530
E2001,09,LG,0070,,,210
E2001,14,MT,0070,,,235
E2001,14,12,0070,,,815
E2001,14,13,0070,,,745
E2001,14,14,0070,,,685
E2001,14,15,0070,,,665
E2001,14,16,0070,,,635
E2001,14,23,0070,,,615
E2001,14,LG,0070,,,300
E2001,18,MT,0070,,,325
E2001,18,12,0070,,,900
E2001,18,13,0070,,,835
E2001,18,14,0070,,,775
E2001,18,15,0070,,,755
E2001,18,16,0070,,,725
E2001,18,23,0070,,,705
E2001,18,LG,0070,,,390
E2001,PLAT,MT,0070,,,345
E2001,PLAT,12,0070,,,925
E2001,PLAT,13,0070,,,855
E2001,PLAT,14,0070,,,795
E2001,PLAT,15,0070,,,775
E2001,PLAT,16,0070,,,745
E2001,PLAT,23,0070,,,725
E2001,PLAT,LG,0070,,,410
E2001,09,MT,0080,,,145
E2001,09,12,0080,,,810
E2001,09,13,0080,,,735
E2001,09,14,0080,,,670
E2001,09,15,0080,,,645
E2001,09,16,0080,,,605
E2001,09,23,0080,,,585
E2001,09,LG,0080,,,220
E2001,14,MT,0080,,,235
E2001,14,12,0080,,,900
E2001,14,13,0080,,,825
E2001,14,14,0080,,,760
E2001,14,15,0080,,,735
E2001,14,16,0080,,,690
E2001,14,23,0080,,,675
E2001,14,LG,0080,,,305
E2001,18,MT,0080,,,325
E2001,18,12,0080,,,990
E2001,18,13,0080,,,915
E2001,18,14,0080,,,850
E2001,18,15,0080,,,825
E2001,18,16,0080,,,780
E2001,18,23,0080,,,765
E2001,18,LG,0080,,,395
E2001,PLAT,MT,0080,,,345
E2001,PLAT,12,0080,,,1010
E2001,PLAT,13,0080,,,935
E2001,PLAT,14,0080,,,870
E2001,PLAT,15,0080,,,845
E2001,PLAT,16,0080,,,805
E2001,PLAT,23,0080,,,785
E2001,PLAT,LG,0080,,,415
E2001,09,MT,0100,,,180
E2001,09,12,0100,,,1120
E2001,09,13,0100,,,975
E2001,09,14,0100,,,880
E2001,09,15,0100,,,840
E2001,09,16,0100,,,740
E2001,09,23,0100,,,785
E2001,09,LG,0100,,,290
E2001,14,MT,0100,,,300
E2001,14,12,0100,,,1235
E2001,14,13,0100,,,1090
E2001,14,14,0100,,,995
E2001,14,15,0100,,,955
E2001,14,16,0100,,,855
E2001,14,23,0100,,,905
E2001,14,LG,0100,,,405
E2001,18,MT,0100,,,415
E2001,18,12,0100,,,1355
E2001,18,13,0100,,,1210
E2001,18,14,0100,,,1115
E2001,18,15,0100,,,1075
E2001,18,16,0100,,,975
E2001,18,23,0100,,,1020
E2001,18,LG,0100,,,520
E2001,PLAT,MT,0100,,,445
E2001,PLAT,12,0100,,,1380
E2001,PLAT,13,0100,,,1235
E2001,PLAT,14,0100,,,1145
E2001,PLAT,15,0100,,,1100
E2001,PLAT,16,0100,,,1005
E2001,PLAT,23,0100,,,1050
E2001,PLAT,LG,0100,,,550
E2001,09,MT,0120,,,180
E2001,09,12,0120,,,1335
E2001,09,13,0120,,,1185
E2001,09,14,0120,,,1085
E2001,09,15,0120,,,1020
E2001,09,16,0120,,,960
E2001,09,23,0120,,,960
E2001,09,LG,0120,,,310
E2001,14,MT,0120,,,300
E2001,14,12,0120,,,1450
E2001,14,13,0120,,,1300
E2001,14,14,0120,,,1200
E2001,14,15,0120,,,1140
E2001,14,16,0120,,,1075
E2001,14,23,0120,,,1075
E2001,14,LG,0120,,,425
E2001,18,MT,0120,,,415
E2001,18,12,0120,,,1570
E2001,18,13,0120,,,1420
E2001,18,14,0120,,,1320
E2001,18,15,0120,,,1255
E2001,18,16,0120,,,1195
E2001,18,23,0120,,,1195
E2001,18,LG,0120,,,545
E2001,PLAT,MT,0120,,,445
E2001,PLAT,12,0120,,,1595
E2001,PLAT,13,0120,,,1445
E2001,PLAT,14,0120,,,1345
E2001,PLAT,15,0120,,,1285
E2001,PLAT,16,0120,,,1220
E2001,PLAT,23,0120,,,1220
E2001,PLAT,LG,0120,,,570
E2001,09,MT,0150,,,190
E2001,09,12,0150,,,2015
E2001,09,13,0150,,,1635
E2001,09,14,0150,,,1480
E2001,09,15,0150,,,1405
E2001,09,16,0150,,,1255
E2001,09,23,0150,,,1275
E2001,09,LG,0150,,,340
E2001,14,MT,0150,,,310
E2001,14,12,0150,,,2135
E2001,14,13,0150,,,1755
E2001,14,14,0150,,,1605
E2001,14,15,0150,,,1525
E2001,14,16,0150,,,1375
E2001,14,23,0150,,,1400
E2001,14,LG,0150,,,465
E2001,18,MT,0150,,,430
E2001,18,12,0150,,,2260
E2001,18,13,0150,,,1880
E2001,18,14,0150,,,1725
E2001,18,15,0150,,,1650
E2001,18,16,0150,,,1500
E2001,18,23,0150,,,1520
E2001,18,LG,0150,,,585
E2001,PLAT,MT,0150,,,460
E2001,PLAT,12,0150,,,2285
E2001,PLAT,13,0150,,,1905
E2001,PLAT,14,0150,,,1755
E2001,PLAT,15,0150,,,1680
E2001,PLAT,16,0150,,,1525
E2001,PLAT,23,0150,,,1550
E2001,PLAT,LG,0150,,,615
E2001,09,MT,0160,,,190
E2001,09,12,0160,,,2295
E2001,09,13,0160,,,1970
E2001,09,14,0160,,,1730
E2001,09,15,0160,,,1645
E2001,09,16,0160,,,1500
E2001,09,23,0160,,,1565
E2001,09,LG,0160,,,350
E2001,14,MT,0160,,,310
E2001,14,12,0160,,,2415
E2001,14,13,0160,,,2095
E2001,14,14,0160,,,1850
E2001,14,15,0160,,,1770
E2001,14,16,0160,,,1625
E2001,14,23,0160,,,1690
E2001,14,LG,0160,,,475
E2001,18,MT,0160,,,430
E2001,18,12,0160,,,2540
E2001,18,13,0160,,,2215
E2001,18,14,0160,,,1975
E2001,18,15,0160,,,1890
E2001,18,16,0160,,,1745
E2001,18,23,0160,,,1810
E2001,18,LG,0160,,,595
E2001,PLAT,MT,0160,,,460
E2001,PLAT,12,0160,,,2570
E2001,PLAT,13,0160,,,2245
E2001,PLAT,14,0160,,,2000
E2001,PLAT,15,0160,,,1920
E2001,PLAT,16,0160,,,1775
E2001,PLAT,23,0160,,,1840
E2001,PLAT,LG,0160,,,625
E2001,09,MT,0180,,,215
E2001,09,LG,0180,,,395
E2001,14,MT,0180,,,360
E2001,14,LG,0180,,,545
E2001,18,MT,0180,,,505
E2001,18,LG,0180,,,690
E2001,PLAT,MT,0180,,,540
E2001,PLAT,LG,0180,,,725
E2001,09,MT,0200,,,230
E2001,09,LG,0200,,,435
E2001,14,MT,0200,,,385
E2001,14,LG,0200,,,590
E2001,18,MT,0200,,,540
E2001,18,LG,0200,,,750
E2001,PLAT,MT,0200,,,580
E2001,PLAT,LG,0200,,,785
E2001,09,MT,0250,,,235
E2001,09,LG,0250,,,520
E2001,14,MT,0250,,,400
E2001,14,LG,0250,,,680
E2001,18,MT,0250,,,565
E2001,18,LG,0250,,,845
E2001,PLAT,MT,0250,,,605
E2001,PLAT,LG,0250,,,885
E2001,09,MT,0300,,,265
E2001,09,LG,0300,,,630
E2001,14,MT,0300,,,450
E2001,14,LG,0300,,,815
E2001,18,MT,0300,,,635
E2001,18,LG,0300,,,1005
E2001,PLAT,MT,0300,,,680
E2001,PLAT,LG,0300,,,1050
E2001,09,MT,0400,,,335
E2001,09,LG,0400,,,865
E2001,14,MT,0400,,,580
E2001,14,LG,0400,,,1110
E2001,18,MT,0400,,,825
E2001,18,LG,0400,,,1355
E2001,PLAT,MT,0400,,,885
E2001,PLAT,LG,0400,,,1410
E2001,09,MT,0500,,,360
E2001,09,LG,0500,,,1070
E2001,14,MT,0500,,,630
E2001,14,LG,0500,,,1340
E2001,18,MT,0500,,,900
E2001,18,LG,0500,,,1610
E2001,PLAT,MT,0500,,,965
E2001,PLAT,LG,0500,,,1675
E2001,09,MT,0600,,,385
E2001,09,LG,0600,,,1295
E2001,14,MT,0600,,,680
E2001,14,LG,0600,,,1590
E2001,18,MT,0600,,,970
E2001,18,LG,0600,,,1885
E2001,PLAT,MT,0600,,,1040
E2001,PLAT,LG,0600,,,1950
E2002,09,MT,0025,,,100
E2002,09,12,0025,,,250
E2002,09,13,0025,,,235
E2002,09,14,0025,,,215
E2002,09,15,0025,,,210
E2002,09,16,0025,,,200
E2002,09,23,0025,,,200
E2002,09,LG,0025,,,125
E2002,14,MT,0025,,,155
E2002,14,12,0025,,,300
E2002,14,13,0025,,,285
E2002,14,14,0025,,,270
E2002,14,15,0025,,,260
E2002,14,16,0025,,,250
E2002,14,23,0025,,,250
E2002,14,LG,0025,,,175
E2002,18,MT,0025,,,210
E2002,18,12,0025,,,355
E2002,18,13,0025,,,340
E2002,18,14,0025,,,320
E2002,18,15,0025,,,315
E2002,18,16,0025,,,305
E2002,18,23,0025,,,305
E2002,18,LG,0025,,,230
E2002,PLAT,MT,0025,,,220
E2002,PLAT,12,0025,,,370
E2002,PLAT,13,0025,,,350
E2002,PLAT,14,0025,,,335
E2002,PLAT,15,0025,,,325
E2002,PLAT,16,0025,,,320
E2002,PLAT,23,0025,,,320
E2002,PLAT,LG,0025,,,240
E2002,09,MT,0030,,,100
E2002,09,12,0030,,,290
E2002,09,13,0030,,,285
E2002,09,14,0030,,,265
E2002,09,15,0030,,,255
