DesignNumber,Type,Thumbnail_Folder,Image_Folder,SubType,PrimaryShape,PrimarySetting,AccentShape,AccentSetting,Texture,Halo,ShankStudded,ShankType
RG19000771,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000771/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000771/,Solitaire,Round,Prong Setting,Round,Micro Pave,Plain,Hidden|Single,No,Split|Dome
RG19000772,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000772/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000772/,Solitaire,Round,4 Prong,Round,Shared Prong,Plain,None,Half,Floral
RG19000773,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000773/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000773/,Solitaire,Emerald,4 Prong,Round,U Prong,Plain,Hidden,Half,Floral
RG19000774,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000774/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000774/,Design Band,,,Round,Pressure|Micro Pave,Filigree,Single,No,Tapered
RG19000775,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000775/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000775/,intermittent,,,Round,Collet|Micro Pave,Plain,None,No,Split|Wide
RG19000776,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000776/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000776/,Solitaire,Round,8 Prong,Round,Channel|Micro Prong,Plain|Milgrain,Double,Half,Straight
RG19000777,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000777/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000777/,Solitaire,Round,4 Prong|shared prong,Round,Shared Prong,Plain|Milgrain,Double,Half,Wide
RG19000778,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000778/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000778/,Solitaire,Round,4 Prong|Prong Setting,Round,U Prong|Prong Setting,Milgrain,Single,Half,Floral
RG19000779,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000779/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000779/,Cluster,,,Round,Shared Prong|Micro Prong,Plain,None,No,Floral
RG19000780,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000780/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000780/,Cluster,,,Round,Pressure|Micro Prong,Plain,Single,No,Floral
RG19000781,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000781/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000781/,Cluster,,,Round,Pressure|Micro Prong,Plain,Single,No,Floral
RG19000782,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000782/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000782/,Cluster,,,Round,Pressure|Micro Prong,Plain,None,No,Floral
RG19000783,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000783/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000783/,Cluster,,,Round,Pressure|Micro Prong,Plain,None,No,Floral
RG19000784,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000784/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000784/,Cluster,,,Round,Pressure|Micro Prong,Plain,None,No,Floral
RG19000785,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000785/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000785/,Cluster,,,Round,Pressure|Micro Prong,Plain,Single,No,Floral
RG19000786,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000786/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000786/,Design Band,,,Round,Prong Setting,Plain,Single,No,Floral
RG19000787,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000787/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000787/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Hidden,Full,Straight
RG19000788,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000788/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000788/,3 Stone,Round,4 Prong,Round,U Prong,Plain,None,Half,Straight
RG19000789,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000789/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000789/,Half Eternity,,,Round,U Prong,Plain,None,Half,Straight
RG19000790,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000790/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000790/,3 Stone,Emerald,4 Prong|Prong Setting,Round,U Prong,Plain,None,Half,Straight
RG19000791,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000791/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000791/,Unity Band,,,Round,U Prong,Plain,None,Half,Bypass
RG19000792,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000792/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000792/,Solitaire,Round,8 Prong,Round,U Prong,Plain,Single,Half,Straight
RG19000793,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000793/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000793/,Half Eternity,,,Round,U Prong,Plain,None,Half,Straight
RG19000794,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000794/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000794/,Solitaire,Round,4 Prong,Round,U Prong,Plain,None,Half,Split
RG19000795,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000795/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000795/,Half Eternity,Round,u prong,,,Plain,None,Half,Straight
RG19000796,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000796/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000796/,Solitaire,Round,8 Prong|Basket,,,Plain,None,No,Floral
RG19000797,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000797/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000797/,Solitaire,Princess,4 Prong|Tulip Head,,,Plain,None,No,Dome
RG19000798,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000798/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000798/,Solitaire,Princess,4 Prong|Tulip Head,,,Plain,None,No,Floral
RG19000799,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000799/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000799/,Solitaire,Princess,4 Prong|Basket,,,Plain,None,No,Straight
RG19000800,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000800/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000800/,Solitaire,Princess,4 Prong,,,Plain,None,No,Straight
RG19000801,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000801/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000801/,Solitaire,Cushion,4 Prong,,,Plain,None,No,Straight
RG19000802,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000802/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000802/,Solitaire,Emerald,4 Prong,,,Plain,None,No,Knife-Edge
RG19000803,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000803/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000803/,Solitaire,Round,4 Prong,Round,Micro Pave,Plain,None,Half,Bypass
RG19000804,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000804/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000804/,Solitaire,Round,4 Prong,,,Plain,None,No,Bypass
RG19000805,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000805/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000805/,Solitaire,Round,4 Prong,,,Rope,None,No,Cathedral
RG19000806,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000806/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000806/,Design Band,Round,Prong Setting,Round,Collet|U Prong,Plain,,Third,Tapered
RG19000807,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000807/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000807/,Eternity,,,Round,Prong Setting,Plain,None,Full,Straight
RG19000808,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000808/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000808/,Solitaire,Cushion,4 Prong,,,Plain,None,No,Straight
RG19000809,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000809/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000809/,Solitaire,Round,4 Prong,,,Plain,Single,No,Straight
RG19000810,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000810/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000810/,Solitaire,Round,4 Prong,,,Engrave,None,No,Straight
RG19000811,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000811/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000811/,Design Band,,,Round,Bezel,Plain,None,No,Straight
RG19000812,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000812/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000812/,Design Band,,,Heart|Round,Prong Setting,Plain,None,No,Straight
RG19000813,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000813/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000813/,Vintage,,,Round,Pressure,Engrave,,Half,Wide
RG19000814,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000814/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000814/,Solitaire,Round,4 Prong,,,Plain,Single,No,Bypass
RG19000815,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000815/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000815/,Solitaire,Round,4 Prong,,,Plain,None,No,Straight
RG19000816,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000816/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000816/,Solitaire,Round,4 Prong,Round,Prong Setting,Rope,None,Third,Straight
RG19000817,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000817/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000817/,3 Stone,Round,Prong Setting,,,Plain,None,No,Straight
RG19000818,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000818/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000818/,Vintage,Round,Pressure,Round,Prong Setting,Plain,,,Wide
RG19000819,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000819/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000819/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,None,Half,Straight
RG19000820,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000820/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000820/,Crossover,,,Round,Prong Setting,Plain,,Half,Wide
RG19000821,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000821/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000821/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Single,No,Bypass
RG19000822,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000822/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000822/,Design Band,,,Round,Pressure|Prong Setting,Plain,None,No,Floral
RG19000823,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000823/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000823/,Cluster,Round,Pressure,Round,U Prong,Plain,Single,Half,Straight
RG19000824,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000824/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000824/,Cluster|Design Band,Round,Pressure,,,Plain,None,No,Floral|filigree
RG19000825,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000825/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000825/,Cluster,Round,Pressure,,,Plain,,No,Floral|filigree
RG19000826,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000826/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000826/,Cluster,Round,Prong Setting,,,Plain,,No,Split
RG19000827,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000827/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000827/,Solitaire,Round,4 Prong,,,Plain,None,No,Dome
RG19000828,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000828/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000828/,Solitaire,Round,4 Prong,,,Plain,None,No,Floral
RG19000829,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000829/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000829/,Solitaire,Round,3 Prong,Round,Prong Setting,Plain,Partial,No,Split
RG19000830,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000830/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000830/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,No,Split
RG19000831,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000831/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000831/,Solitaire,Round,4 Prong,,,Plain,Partial,No,Bypass
RG19000832,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000832/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000832/,Solitaire,Round,4 Prong,Round,U Prong,Plain,None,Third,Split
RG19000833,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000833/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000833/,Solitaire,Round,4 Prong,,,Plain,Single,No,Straight
RG19000834,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000834/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000834/,Solitaire,Round,4 Prong,Round,U Prong,Plain,None,Quarter,Straight
RG19000835,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000835/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000835/,Solitaire,Round,4 Prong,Round,U Prong,Plain,Partial,Quarter,Split
RG19000836,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000836/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000836/,Solitaire,Round,4 Prong,Round,U Prong,Plain,None,Third,Split
RG19000837,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000837/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000837/,Solitaire,Round,4 Prong,,,Plain,Single,No,Split
RG19000838,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000838/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000838/,Solitaire,Round,4 Prong,,,Plain,None,Quarter,Straight
RG19000839,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000839/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000839/,Solitaire,Round,4 Prong,Round,Bezel,Plain,None,Quarter,Straight
RG19000840,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000840/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000840/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,No,Straight
RG19000841,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000841/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000841/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,No,Bypass
RG19000842,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000842/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000842/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,No,Straight
RG19000843,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000843/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000843/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,Quarter,Split
RG19000844,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000844/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000844/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Partial,No,Straight
RG19000845,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000845/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000845/,Open,,,Oval,Collet,Plain,None,No,Twist
RG19000846,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000846/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000846/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,None,Three Quarter,Straight
RG19000847,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000847/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000847/,Solitaire,Round,4 Prong,Round,Micro Pave,Plain,None,No,Straight
RG19000848,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000848/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000848/,Solitaire,Round,4 Prong,,,Plain,None,No,Straight
RG19000849,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000849/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000849/,Solitaire,Emerald,Bezel,Round,Channel,Plain,Single,Half,Wide
RG19000850,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000850/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000850/,3 Stone,Cushion,8 Prong,Triangle,Prong Setting,Plain,None,No,Straight
RG19000851,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000851/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000851/,Solitaire,Oval,4 Prong,Round,Collet,Plain,Hidden,Half,Straight
RG19000852,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000852/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000852/,Open,,,Round|Pear,U Prong|Prong Setting,Plain,,Half,Twist
RG19000853,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG19000853/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG19000853/,3 Stone,Cushion,8 Prong,Trilliant,Prong Setting,Plain,None,No,Straight
